;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89;ID90;ID91;ID92;ID93;ID94;ID95;ID96;ID97;ID98;ID99;ID100;ID101;ID102;ID103;ID104;ID105;ID106;ID107;ID108;ID109;ID110;ID111;ID112;ID113;ID114;ID115;ID116;ID117;ID118;ID119;ID120;ID121;ID122;ID123;ID124;ID125;ID126;ID127;ID128;ID129;ID130;ID131;ID132;ID133;ID134;ID135;ID136;ID137;ID138;ID139;ID140;ID141;ID142;ID143;ID144;ID145;ID146;ID147;ID148;ID149;ID150;ID151;ID152;ID153;ID154;ID155;ID156;ID157;ID158;ID159;ID160;ID161;ID162;ID163;ID164;ID165;ID166;ID167;ID168;ID169;ID170;ID171;ID172;ID173;ID174;ID175;ID176;ID177;ID178;ID179;ID180;ID181;ID182;ID183;ID184;ID185;ID186;ID187;ID188;ID189;ID190;ID191;ID192;ID193;ID194;ID195;ID196;ID197;ID198;ID199;ID200;ID201;ID202;ID203;ID204;ID205;ID206;ID207;ID208;ID209;ID210;ID211;ID212;ID213;ID214;ID215;ID216;ID217;ID218;ID219;ID220;ID221;ID222;ID223;ID224;ID225;ID226;ID227;ID228;ID229;ID230;ID231;ID232;ID233;ID234;ID235;ID236;ID237;ID238;ID239;ID240;ID241;ID242;ID243;ID244;ID245;ID246
ID54;0.998390;0.998547;0.998399;0.998195;0.998859;0.998385;0.998425;0.998425;0.998628;0.998574;0.998879;0.998467;0.999013;0.998288;0.998910;0.998477;0.998581;0.998881;0.998784;0.998809;0.998695;0.998701;0.998863;0.998654;0.998723;0.998725;0.998766;0.998542;0.998769;0.998763;0.998934;0.999090;0.998872;0.998957;0.998822;0.999060;0.999000;0.999016;0.998710;0.996643;0.997204;0.997622;0.997346;0.997694;0.997053;0.996007;0.997405;0.997038;0.991799;0.995233;0.994132;0.992538;0.992015;0.000000;0.992273;0.996501;0.996678;0.996745;0.996516;0.995886;0.996562;0.996626;0.996587;0.996502;0.996195;0.998503;0.998841;0.998523;0.998738;0.998673;0.998767;0.998844;0.998816;0.998676;0.998695;0.995603;0.994418;0.996712;0.995776;0.994398;0.994545;0.995708;0.994269;0.995488;0.994693;0.996341;0.996119;0.996674;0.994752;0.996712;0.996639;0.996900;0.996999;0.996601;0.996562;0.996569;0.996709;0.996357;0.996653;0.996566;0.996840;0.996572;0.996609;0.998778;0.998544;0.997145;0.998330;0.998442;0.996940;0.998165;0.997591;0.996757;0.996971;0.996823;0.996690;0.996532;0.996363;0.996732;0.996795;0.996826;0.996681;0.998736;0.998651;0.998092;0.998796;0.998356;0.998128;0.998779;0.998625;0.998555;0.998693;0.998313;0.998586;0.998533;0.998447;0.998627;0.998062;0.998392;0.998538;0.998289;0.998557;0.998510;0.998509;0.998822;0.998535;0.998480;0.998868;0.998582;0.998483;0.998566;0.998540;0.998002;0.998107;0.997994;0.997726;0.998237;0.997997;0.997946;0.998150;0.997994;0.998059;0.997419;0.997112;0.997695;0.997518;0.996834;0.997079;0.996950;0.996990;0.997387;0.997020;0.993714;0.995041;0.995948;0.994930;0.995540;0.995607;0.996176;0.996242;0.996355;0.995977;0.998015;0.998400;0.998351;0.998156;0.998555;0.998209;0.998488;0.998676;0.998705;0.998818;0.995566;0.995831;0.994594;0.995276;0.994358;0.994214;0.995951;0.994600;0.995835;0.995355;0.998832;0.998448;0.998159;0.998656;0.998394;0.998459;0.998451;0.998564;0.998625;0.998525;0.998662;0.998370;0.998541;0.998666;0.998570;0.998479;0.998676;0.998665;0.998877;0.998405;0.998708;0.998993;0.998566;0.998145;0.998379;0.998486;0.998844;0.998888;0.998476;0.998645;0.994649;0.993995;0.994468;0.995124;0.993900;0.997772;0.996005;0.994409;0.994604;0.996439;0.998628;0.998818;0.998847;0.998408;0.998675
ID55;0.998592;0.998734;0.998598;0.998442;0.998913;0.998617;0.998649;0.998591;0.998706;0.998662;0.998930;0.998611;0.999033;0.998376;0.998961;0.998565;0.998636;0.998934;0.998832;0.998849;0.998764;0.998797;0.998929;0.998728;0.998790;0.998824;0.998827;0.998624;0.998833;0.998820;0.998962;0.999126;0.998925;0.998990;0.998861;0.999092;0.999038;0.999056;0.998775;0.997023;0.997435;0.997860;0.997718;0.997930;0.997407;0.996247;0.997551;0.997376;0.991904;0.994799;0.993690;0.992916;0.992658;0.992273;0.000000;0.996669;0.996855;0.996943;0.996741;0.996047;0.996832;0.996870;0.996631;0.996581;0.996520;0.998578;0.998854;0.998617;0.998801;0.998709;0.998800;0.998880;0.998860;0.998720;0.998737;0.995518;0.994363;0.996687;0.995533;0.994217;0.994314;0.995655;0.994052;0.995415;0.994482;0.996684;0.996265;0.997227;0.994954;0.997108;0.997042;0.997179;0.997249;0.996477;0.996403;0.996537;0.996561;0.996315;0.996454;0.996464;0.996650;0.996300;0.996335;0.998832;0.998628;0.997395;0.998477;0.998500;0.997094;0.998216;0.997762;0.996726;0.996955;0.996819;0.996639;0.996449;0.996216;0.996727;0.996807;0.996852;0.996796;0.998798;0.998769;0.998293;0.998891;0.998574;0.998386;0.998835;0.998709;0.998698;0.998822;0.998382;0.998665;0.998603;0.998543;0.998654;0.998226;0.998537;0.998640;0.998418;0.998639;0.998659;0.998614;0.998934;0.998652;0.998641;0.998936;0.998679;0.998611;0.998673;0.998665;0.998198;0.998302;0.998220;0.997979;0.998400;0.998168;0.998143;0.998360;0.998219;0.998225;0.997511;0.997277;0.997793;0.997574;0.997101;0.997209;0.997072;0.997146;0.997552;0.997150;0.994438;0.995247;0.996095;0.994994;0.995765;0.995786;0.996243;0.996184;0.996324;0.995961;0.998215;0.998563;0.998508;0.998375;0.998697;0.998351;0.998620;0.998799;0.998817;0.998883;0.995635;0.995515;0.994300;0.994973;0.994050;0.994497;0.995611;0.994807;0.995865;0.995529;0.998913;0.998600;0.998364;0.998763;0.998541;0.998616;0.998563;0.998701;0.998712;0.998656;0.998732;0.998448;0.998527;0.998764;0.998658;0.998565;0.998752;0.998749;0.998915;0.998517;0.998796;0.999010;0.998635;0.998359;0.998539;0.998610;0.998943;0.998921;0.998576;0.998739;0.995168;0.994431;0.994413;0.995203;0.994105;0.997872;0.996361;0.994759;0.994655;0.996604;0.998693;0.998861;0.998873;0.998569;0.998721
ID56;0.998744;0.998823;0.998762;0.998572;0.998932;0.998762;0.998817;0.998718;0.998843;0.998792;0.999008;0.998693;0.999121;0.998601;0.999014;0.998700;0.998838;0.999066;0.998973;0.998969;0.998787;0.998903;0.999026;0.998832;0.998882;0.998867;0.998920;0.998701;0.998917;0.998919;0.999117;0.999213;0.999051;0.999069;0.999001;0.999186;0.999148;0.999173;0.998888;0.997562;0.997875;0.998127;0.998104;0.998327;0.997912;0.996186;0.997861;0.997747;0.996327;0.996634;0.996183;0.996532;0.996652;0.996501;0.996669;0.000000;0.990653;0.992637;0.992546;0.988989;0.990993;0.989099;0.991090;0.989581;0.989613;0.998731;0.998985;0.998737;0.998849;0.998827;0.998923;0.998967;0.998944;0.998870;0.998870;0.996314;0.994300;0.996576;0.996244;0.994152;0.995141;0.995722;0.994563;0.995603;0.994997;0.997652;0.996399;0.997797;0.995771;0.997123;0.997415;0.997057;0.997146;0.996743;0.997015;0.996658;0.996919;0.996394;0.996875;0.996765;0.997203;0.997091;0.997018;0.998954;0.998830;0.998068;0.998678;0.998730;0.997693;0.998559;0.998202;0.996923;0.997248;0.997010;0.996880;0.996795;0.996743;0.996850;0.996876;0.996957;0.996923;0.998889;0.998822;0.998327;0.998978;0.998613;0.998502;0.998895;0.998790;0.998825;0.998854;0.998618;0.998789;0.998720;0.998674;0.998816;0.998328;0.998615;0.998720;0.998529;0.998751;0.998659;0.998705;0.998942;0.998695;0.998667;0.998960;0.998786;0.998694;0.998734;0.998731;0.998224;0.998355;0.998280;0.998159;0.998476;0.998248;0.998230;0.998415;0.998277;0.998208;0.997919;0.997706;0.998169;0.998016;0.997524;0.997668;0.997487;0.997584;0.997886;0.997519;0.996264;0.996378;0.996578;0.995606;0.997024;0.996244;0.996095;0.995990;0.996260;0.995415;0.998396;0.998660;0.998640;0.998513;0.998797;0.998460;0.998717;0.998860;0.998888;0.998946;0.997340;0.996823;0.996728;0.997069;0.996750;0.997036;0.997178;0.996596;0.997311;0.997223;0.998971;0.998679;0.998516;0.998851;0.998603;0.998731;0.998676;0.998769;0.998822;0.998804;0.998880;0.998666;0.998850;0.998873;0.998787;0.998732;0.998845;0.998886;0.999046;0.998693;0.998866;0.999068;0.998633;0.998542;0.998636;0.998688;0.998963;0.999015;0.998654;0.998804;0.996727;0.996567;0.996233;0.996627;0.996596;0.997522;0.997565;0.996822;0.996641;0.996882;0.998841;0.998994;0.999001;0.998696;0.998870
ID57;0.998670;0.998759;0.998662;0.998490;0.998930;0.998665;0.998679;0.998627;0.998793;0.998717;0.999004;0.998677;0.999100;0.998599;0.999048;0.998668;0.998818;0.999064;0.998935;0.998890;0.998785;0.998830;0.998958;0.998832;0.998839;0.998825;0.998851;0.998622;0.998845;0.998874;0.999041;0.999171;0.999009;0.999027;0.998940;0.999143;0.999076;0.999113;0.998851;0.997542;0.997916;0.998101;0.998050;0.998226;0.997871;0.996543;0.997890;0.997716;0.996431;0.996963;0.996491;0.996732;0.996799;0.996678;0.996855;0.990653;0.000000;0.993011;0.993407;0.991173;0.992044;0.990271;0.993134;0.991408;0.991759;0.998669;0.998919;0.998704;0.998827;0.998776;0.998862;0.998896;0.998910;0.998792;0.998826;0.996740;0.995368;0.996801;0.996672;0.995303;0.995956;0.996266;0.995514;0.996229;0.995733;0.997658;0.996839;0.997730;0.996253;0.997283;0.997485;0.997258;0.997313;0.997016;0.997232;0.996935;0.997170;0.996692;0.997163;0.997009;0.997487;0.997372;0.997279;0.998894;0.998772;0.997958;0.998633;0.998659;0.997728;0.998473;0.998196;0.997060;0.997395;0.997198;0.997099;0.997082;0.997098;0.997095;0.997076;0.997151;0.997127;0.998837;0.998793;0.998313;0.998894;0.998559;0.998431;0.998845;0.998707;0.998715;0.998807;0.998541;0.998721;0.998648;0.998604;0.998784;0.998313;0.998590;0.998688;0.998522;0.998692;0.998651;0.998667;0.998912;0.998688;0.998657;0.998950;0.998773;0.998645;0.998729;0.998743;0.998261;0.998358;0.998300;0.998146;0.998454;0.998234;0.998225;0.998398;0.998304;0.998256;0.997940;0.997745;0.998165;0.997991;0.997662;0.997746;0.997550;0.997671;0.997926;0.997557;0.996497;0.996622;0.996810;0.996115;0.997083;0.996540;0.996493;0.996466;0.996584;0.995989;0.998339;0.998645;0.998573;0.998457;0.998720;0.998463;0.998688;0.998810;0.998836;0.998898;0.997369;0.997151;0.996884;0.997246;0.997001;0.997103;0.997347;0.996818;0.997449;0.997289;0.998925;0.998611;0.998446;0.998774;0.998570;0.998637;0.998603;0.998715;0.998754;0.998689;0.998867;0.998624;0.998834;0.998845;0.998776;0.998715;0.998840;0.998863;0.999002;0.998689;0.998807;0.999042;0.998669;0.998486;0.998615;0.998644;0.998925;0.998978;0.998636;0.998775;0.996910;0.996840;0.996584;0.996863;0.996785;0.997718;0.997667;0.996985;0.996876;0.997122;0.998789;0.998925;0.998940;0.998600;0.998826
ID58;0.998635;0.998739;0.998640;0.998472;0.998708;0.998653;0.998683;0.998606;0.998707;0.998603;0.998630;0.998554;0.998996;0.998493;0.998917;0.998597;0.998708;0.998973;0.998871;0.998797;0.998602;0.998762;0.998906;0.998657;0.998747;0.998757;0.998789;0.998522;0.998742;0.998713;0.998969;0.999112;0.998942;0.998932;0.998848;0.999099;0.999024;0.999039;0.998735;0.997530;0.997824;0.998019;0.998044;0.998177;0.997840;0.996569;0.997776;0.997621;0.996540;0.997041;0.996545;0.996805;0.996824;0.996745;0.996943;0.992637;0.993011;0.000000;0.993642;0.992736;0.993227;0.992049;0.994446;0.993494;0.993644;0.998489;0.998787;0.998481;0.998669;0.998640;0.998755;0.998796;0.998773;0.998675;0.998692;0.996792;0.996040;0.996706;0.996818;0.996001;0.996358;0.996501;0.996084;0.996557;0.996220;0.997673;0.996992;0.997903;0.996430;0.997407;0.997616;0.997293;0.997479;0.996874;0.997156;0.996781;0.997019;0.996519;0.997082;0.996907;0.997391;0.997340;0.997203;0.998829;0.998664;0.997925;0.998558;0.998573;0.997538;0.998329;0.998070;0.996938;0.997190;0.996993;0.996909;0.996945;0.997037;0.996946;0.996943;0.996982;0.996962;0.998691;0.998694;0.998240;0.998844;0.998507;0.998432;0.998653;0.998624;0.998698;0.998726;0.998437;0.998664;0.998552;0.998550;0.998705;0.998201;0.998215;0.998581;0.998078;0.998626;0.998307;0.998607;0.998586;0.998424;0.998558;0.998835;0.998683;0.998598;0.998624;0.998641;0.998178;0.998292;0.998213;0.998065;0.998393;0.998153;0.998013;0.998352;0.998203;0.998139;0.997770;0.997579;0.997986;0.997807;0.997544;0.997554;0.997363;0.997491;0.997748;0.997286;0.996550;0.996594;0.996713;0.996207;0.996648;0.996562;0.996297;0.996512;0.996244;0.996200;0.998264;0.998579;0.998506;0.998385;0.998681;0.998313;0.998624;0.998758;0.998787;0.998818;0.997273;0.997199;0.996901;0.997268;0.997007;0.997126;0.997224;0.996789;0.997333;0.997220;0.998870;0.998526;0.998411;0.998696;0.998433;0.998595;0.998532;0.998642;0.998668;0.998644;0.998807;0.998546;0.998729;0.998791;0.998724;0.998674;0.998714;0.998761;0.998943;0.998617;0.998732;0.998945;0.998531;0.998434;0.998526;0.998556;0.998856;0.998886;0.998555;0.998322;0.997031;0.996931;0.996763;0.996909;0.996825;0.997436;0.997597;0.997097;0.996952;0.997070;0.998667;0.998851;0.998864;0.998530;0.998693
ID59;0.998626;0.998744;0.998644;0.998455;0.998752;0.998676;0.998717;0.998603;0.998699;0.998599;0.998867;0.998457;0.998971;0.998428;0.998906;0.998494;0.998689;0.998972;0.998871;0.998801;0.998570;0.998768;0.998881;0.998642;0.998696;0.998731;0.998788;0.998463;0.998707;0.998743;0.998973;0.999108;0.998927;0.998898;0.998847;0.999080;0.999012;0.999016;0.998714;0.997425;0.997712;0.997948;0.997970;0.998162;0.997749;0.996607;0.997694;0.997534;0.996316;0.996722;0.996185;0.996597;0.996655;0.996516;0.996741;0.992546;0.993407;0.993642;0.000000;0.992787;0.993730;0.992929;0.994316;0.993574;0.993808;0.998513;0.998821;0.998519;0.998658;0.998611;0.998744;0.998785;0.998790;0.998680;0.998686;0.996546;0.995785;0.996484;0.996592;0.995820;0.996068;0.996180;0.995846;0.996294;0.995934;0.997554;0.996776;0.997786;0.996231;0.997348;0.997504;0.997221;0.997354;0.996609;0.996960;0.996453;0.996735;0.996140;0.996817;0.996586;0.997197;0.997085;0.996949;0.998813;0.998655;0.997894;0.998535;0.998544;0.997468;0.998326;0.998032;0.996727;0.997086;0.996775;0.996607;0.996665;0.996785;0.996684;0.996657;0.996789;0.996736;0.998690;0.998685;0.998170;0.998850;0.998446;0.998407;0.998653;0.998592;0.998698;0.998699;0.998422;0.998632;0.998536;0.998506;0.998708;0.998116;0.998457;0.998550;0.998333;0.998622;0.998528;0.998560;0.998811;0.998561;0.998522;0.998824;0.998655;0.998560;0.998583;0.998604;0.998132;0.998260;0.998165;0.998044;0.998371;0.998091;0.998053;0.998285;0.998142;0.998088;0.997634;0.997469;0.997942;0.997742;0.997373;0.997385;0.997211;0.997311;0.997619;0.997145;0.996300;0.996388;0.996569;0.995983;0.996785;0.996375;0.996259;0.996248;0.996231;0.995858;0.998246;0.998555;0.998463;0.998367;0.998649;0.998273;0.998575;0.998751;0.998759;0.998818;0.997167;0.997041;0.996741;0.997094;0.996817;0.996965;0.997074;0.996495;0.997183;0.997055;0.998869;0.998518;0.998392;0.998693;0.998433;0.998600;0.998514;0.998642;0.998660;0.998686;0.998768;0.998485;0.998748;0.998707;0.998683;0.998569;0.998682;0.998763;0.998903;0.998571;0.998679;0.998915;0.998439;0.998377;0.998502;0.998534;0.998848;0.998861;0.998492;0.998602;0.996878;0.996779;0.996530;0.996646;0.996632;0.997506;0.997458;0.996924;0.996759;0.997114;0.998668;0.998849;0.998834;0.998528;0.998696
ID60;0.998774;0.998870;0.998783;0.998579;0.998977;0.998796;0.998845;0.998746;0.998812;0.998787;0.999023;0.998681;0.999107;0.998560;0.999041;0.998658;0.998786;0.999030;0.998938;0.998950;0.998829;0.998913;0.999026;0.998848;0.998892;0.998871;0.998921;0.998665;0.998895;0.998948;0.999079;0.999207;0.999027;0.999061;0.998984;0.999183;0.999139;0.999122;0.998910;0.997448;0.997744;0.998052;0.998011;0.998255;0.997809;0.996218;0.997764;0.997692;0.995618;0.996172;0.995665;0.995976;0.996121;0.995886;0.996047;0.988989;0.991173;0.992736;0.992787;0.000000;0.992270;0.990142;0.992484;0.990041;0.990327;0.998750;0.998960;0.998754;0.998887;0.998825;0.998891;0.998962;0.998953;0.998832;0.998855;0.995838;0.993403;0.996301;0.995641;0.993298;0.994333;0.995139;0.993653;0.994975;0.994082;0.997476;0.996393;0.997804;0.995572;0.997230;0.997407;0.997148;0.997236;0.996496;0.996721;0.996475;0.996689;0.996152;0.996575;0.996496;0.996948;0.996836;0.996700;0.998949;0.998814;0.997942;0.998614;0.998670;0.997588;0.998475;0.998092;0.996640;0.997007;0.996793;0.996679;0.996570;0.996475;0.996655;0.996636;0.996755;0.996698;0.998896;0.998855;0.998369;0.998980;0.998661;0.998515;0.998916;0.998791;0.998859;0.998863;0.998571;0.998756;0.998701;0.998643;0.998767;0.998263;0.998613;0.998742;0.998539;0.998733;0.998740;0.998719;0.999002;0.998752;0.998716;0.998999;0.998787;0.998691;0.998761;0.998773;0.998308;0.998433;0.998377;0.998203;0.998514;0.998269;0.998301;0.998425;0.998327;0.998343;0.997744;0.997519;0.998073;0.997864;0.997365;0.997499;0.997273;0.997372;0.997740;0.997334;0.995629;0.995895;0.996283;0.995070;0.996686;0.995849;0.995741;0.995588;0.995917;0.994844;0.998391;0.998670;0.998619;0.998525;0.998788;0.998434;0.998725;0.998866;0.998882;0.998964;0.997022;0.996438;0.996305;0.996648;0.996217;0.996622;0.996910;0.996200;0.997070;0.996870;0.998979;0.998687;0.998494;0.998852;0.998668;0.998739;0.998662;0.998774;0.998810;0.998780;0.998852;0.998603;0.998732;0.998828;0.998766;0.998657;0.998876;0.998901;0.999006;0.998668;0.998856;0.999045;0.998622;0.998552;0.998680;0.998707;0.998984;0.998994;0.998650;0.998854;0.996400;0.996198;0.995773;0.996358;0.996216;0.997655;0.997408;0.996407;0.996210;0.996866;0.998834;0.998989;0.998974;0.998699;0.998890
ID61;0.998633;0.998717;0.998609;0.998428;0.998902;0.998610;0.998644;0.998604;0.998796;0.998718;0.999021;0.998616;0.999121;0.998563;0.999032;0.998639;0.998844;0.999057;0.998970;0.998905;0.998737;0.998806;0.998960;0.998823;0.998818;0.998807;0.998851;0.998604;0.998813;0.998882;0.999058;0.999192;0.999032;0.999011;0.998975;0.999170;0.999084;0.999137;0.998852;0.997473;0.997853;0.998059;0.997994;0.998215;0.997760;0.996324;0.997816;0.997666;0.996386;0.996950;0.996497;0.996623;0.996833;0.996562;0.996832;0.990993;0.992044;0.993227;0.993730;0.992270;0.000000;0.990105;0.992736;0.992013;0.991045;0.998671;0.998943;0.998695;0.998824;0.998777;0.998885;0.998899;0.998917;0.998829;0.998855;0.996811;0.995550;0.996912;0.996789;0.995622;0.996078;0.996370;0.995716;0.996424;0.995919;0.997514;0.996505;0.997573;0.995950;0.996958;0.997175;0.996887;0.997005;0.997092;0.997358;0.996982;0.997237;0.996800;0.997251;0.997136;0.997522;0.997415;0.997324;0.998906;0.998792;0.997994;0.998620;0.998704;0.997724;0.998517;0.998197;0.997128;0.997432;0.997200;0.997127;0.997080;0.997099;0.997179;0.997176;0.997175;0.997141;0.998850;0.998744;0.998173;0.998868;0.998457;0.998362;0.998845;0.998686;0.998705;0.998770;0.998597;0.998727;0.998640;0.998617;0.998838;0.998316;0.998573;0.998680;0.998496;0.998700;0.998608;0.998631;0.998882;0.998663;0.998607;0.998927;0.998771;0.998621;0.998693;0.998711;0.998125;0.998237;0.998154;0.998023;0.998367;0.998120;0.998121;0.998285;0.998150;0.998097;0.997983;0.997794;0.998197;0.998041;0.997606;0.997760;0.997543;0.997632;0.997926;0.997595;0.996484;0.996701;0.996898;0.996288;0.997183;0.996634;0.996682;0.996604;0.996770;0.996192;0.998287;0.998580;0.998536;0.998401;0.998671;0.998426;0.998626;0.998785;0.998788;0.998902;0.997425;0.997176;0.996917;0.997273;0.996934;0.997141;0.997373;0.996712;0.997449;0.997291;0.998940;0.998590;0.998446;0.998763;0.998510;0.998638;0.998610;0.998685;0.998750;0.998689;0.998886;0.998648;0.998888;0.998824;0.998783;0.998726;0.998830;0.998861;0.999029;0.998675;0.998802;0.999035;0.998601;0.998431;0.998580;0.998598;0.998870;0.998988;0.998608;0.998767;0.996595;0.996559;0.996431;0.996650;0.996572;0.997579;0.997518;0.996863;0.996744;0.996826;0.998812;0.998956;0.998937;0.998614;0.998847
ID62;0.998614;0.998730;0.998618;0.998448;0.998927;0.998636;0.998655;0.998612;0.998778;0.998697;0.999000;0.998618;0.999100;0.998564;0.999050;0.998621;0.998781;0.999049;0.998942;0.998883;0.998758;0.998799;0.998960;0.998829;0.998817;0.998804;0.998851;0.998580;0.998813;0.998888;0.999030;0.999171;0.998993;0.999043;0.998972;0.999152;0.999061;0.999123;0.998855;0.997512;0.997900;0.998083;0.998012;0.998208;0.997832;0.996370;0.997856;0.997640;0.996484;0.996988;0.996524;0.996715;0.996790;0.996626;0.996870;0.989099;0.990271;0.992049;0.992929;0.990142;0.990105;0.000000;0.992086;0.990220;0.989907;0.998679;0.998948;0.998700;0.998840;0.998781;0.998861;0.998905;0.998918;0.998826;0.998846;0.996667;0.995008;0.996718;0.996602;0.994893;0.995712;0.996119;0.995224;0.996031;0.995537;0.997604;0.996594;0.997621;0.996135;0.997034;0.997325;0.997000;0.997124;0.997117;0.997293;0.996964;0.997259;0.996842;0.997216;0.997081;0.997478;0.997394;0.997292;0.998890;0.998759;0.997907;0.998606;0.998643;0.997689;0.998450;0.998168;0.997168;0.997384;0.997161;0.997166;0.997081;0.997104;0.997143;0.997134;0.997171;0.997156;0.998849;0.998778;0.998237;0.998890;0.998491;0.998399;0.998854;0.998700;0.998682;0.998788;0.998541;0.998690;0.998663;0.998596;0.998788;0.998303;0.998569;0.998679;0.998488;0.998700;0.998632;0.998628;0.998903;0.998679;0.998603;0.998946;0.998748;0.998637;0.998721;0.998707;0.998183;0.998302;0.998234;0.998060;0.998397;0.998148;0.998172;0.998352;0.998193;0.998179;0.997931;0.997767;0.998171;0.997981;0.997621;0.997702;0.997534;0.997634;0.997914;0.997534;0.996381;0.996546;0.996725;0.996122;0.997151;0.996448;0.996525;0.996377;0.996644;0.995860;0.998302;0.998587;0.998532;0.998412;0.998682;0.998420;0.998638;0.998787;0.998798;0.998902;0.997386;0.997103;0.996984;0.997250;0.996928;0.997125;0.997353;0.996731;0.997396;0.997259;0.998916;0.998605;0.998412;0.998776;0.998537;0.998657;0.998607;0.998690;0.998764;0.998684;0.998864;0.998602;0.998820;0.998798;0.998749;0.998668;0.998827;0.998848;0.999010;0.998656;0.998792;0.999029;0.998623;0.998471;0.998573;0.998597;0.998876;0.998971;0.998634;0.998786;0.996736;0.996692;0.996502;0.996726;0.996729;0.997553;0.997589;0.996912;0.996861;0.996904;0.998769;0.998944;0.998952;0.998602;0.998833
ID63;0.998768;0.998860;0.998780;0.998602;0.999043;0.998793;0.998835;0.998762;0.998886;0.998831;0.999080;0.998762;0.999171;0.998645;0.999107;0.998773;0.998860;0.999095;0.999008;0.999000;0.998914;0.998949;0.999052;0.998935;0.998960;0.998944;0.998957;0.998750;0.998957;0.999005;0.999121;0.999227;0.999077;0.999101;0.999048;0.999219;0.999176;0.999186;0.998963;0.997649;0.997922;0.998187;0.998113;0.998363;0.997964;0.996116;0.997942;0.997777;0.996354;0.996633;0.996261;0.996483;0.996695;0.996587;0.996631;0.991090;0.993134;0.994446;0.994316;0.992484;0.992736;0.992086;0.000000;0.992704;0.992199;0.998820;0.999023;0.998825;0.998959;0.998913;0.998955;0.999017;0.999028;0.998932;0.998957;0.996536;0.995377;0.996943;0.996552;0.995347;0.995779;0.996158;0.995475;0.996292;0.995766;0.997676;0.996291;0.997808;0.995598;0.997030;0.997368;0.996993;0.996911;0.996906;0.997073;0.996856;0.997071;0.996610;0.996953;0.996943;0.997285;0.997119;0.997026;0.999005;0.998885;0.998119;0.998717;0.998768;0.997823;0.998589;0.998277;0.996996;0.997310;0.997059;0.997049;0.996919;0.996823;0.997013;0.996982;0.997044;0.997010;0.998959;0.998907;0.998377;0.999010;0.998692;0.998549;0.998980;0.998854;0.998852;0.998906;0.998685;0.998821;0.998790;0.998724;0.998806;0.998404;0.998723;0.998823;0.998641;0.998802;0.998762;0.998745;0.999017;0.998802;0.998757;0.999040;0.998860;0.998745;0.998813;0.998815;0.998309;0.998416;0.998356;0.998216;0.998530;0.998255;0.998324;0.998453;0.998353;0.998299;0.998008;0.997847;0.998244;0.998091;0.997606;0.997754;0.997607;0.997692;0.997993;0.997670;0.996439;0.996704;0.996972;0.996078;0.997178;0.996672;0.996490;0.996450;0.996552;0.996033;0.998446;0.998708;0.998694;0.998577;0.998832;0.998532;0.998770;0.998906;0.998908;0.999009;0.997396;0.996880;0.996732;0.997093;0.996750;0.997078;0.997269;0.996682;0.997355;0.997240;0.999020;0.998728;0.998565;0.998889;0.998709;0.998788;0.998714;0.998833;0.998866;0.998851;0.998935;0.998698;0.998850;0.998921;0.998829;0.998791;0.998935;0.998930;0.999075;0.998751;0.998917;0.999102;0.998687;0.998593;0.998728;0.998758;0.999023;0.999044;0.998741;0.998930;0.996547;0.996469;0.996296;0.996687;0.996546;0.997611;0.997608;0.996780;0.996597;0.996868;0.998911;0.999060;0.999046;0.998735;0.998948
